DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2009-0375-NGA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,NGA,Nigeria,Sub-Saharan Africa,Africa,"Zamfara, Kaduna, Niger, Benue, Adamawa, Nassarawa, Sokoto, Jigawa, Abuja provinces",Heavy rain,,No,No,No,,64200.0,Km2,12.26,5.68,,2009,9.0,10.0,2009,9.0,18.0,,,150000.0,,150000.0,,,,,,,73.3071767219387,"[{""adm1_code"":2211,""adm1_name"":""Adamawa""},{""adm1_code"":2215,""adm1_name"":""Benue""},{""adm1_code"":2221,""adm1_name"":""Abuja""},{""adm1_code"":2223,""adm1_name"":""Jigawa""},{""adm1_code"":2224,""adm1_name"":""Kaduna""},{""adm1_code"":2231,""adm1_name"":""Niger""},{""adm1_code"":65705,""adm1_name"":""Nassarawa""},{""adm1_code"":65709,""adm1_name"":""Sokoto""},{""adm1_code"":65710,""adm1_name"":""Zamfara""}]",2010-01-13,2023-09-25
2009-0376-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,GHA,Ghana,Sub-Saharan Africa,Africa,Northern province,Heavy rains and Dam Release,,Yes,No,No,,73810.0,Km2,8.85,-0.99,White Volta river,2009,9.0,17.0,2009,9.0,21.0,24.0,,139790.0,,139790.0,,,,,,,73.3071767219387,"[{""adm1_code"":1329,""adm1_name"":""Northern""}]",2014-05-06,2023-09-25
2009-0378-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Changning area (Yibin district, Sichuan Sheng province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,81300.0,Km2,26.62,105.15,,2009,8.0,28.0,2009,9.0,1.0,12.0,,118000.0,,118000.0,,,,,,,73.3071767219387,"[{""adm2_code"":13266,""adm2_name"":""Yibin""}]",2009-10-01,2023-09-25
2009-0379-SDN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000166,,SDN,Sudan,Northern Africa,Africa,"Khartoum, Blue Nile, Northern, Kassala, Northern Kordofan, Sennar provinces",Heavy rains,,Yes,No,No,,59850.0,Km2,27.01,15.98,,2009,8.0,16.0,2009,8.0,26.0,20.0,,111455.0,,111455.0,,,,,,,73.3071767219387,"[{""adm1_code"":2749,""adm1_name"":""Blue Nile""},{""adm1_code"":2753,""adm1_name"":""Khartoum""},{""adm1_code"":2755,""adm1_name"":""Northern""},{""adm1_code"":2762,""adm1_name"":""Sennar""},{""adm1_code"":68783,""adm1_name"":""Kassala""},{""adm1_code"":68784,""adm1_name"":""Northern Kordofan""}]",2010-08-16,2023-09-25
2009-0428-ITA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000216,,ITA,Italy,Southern Europe,Europe,"Giampilieri, Taormina, Scaletta Zanclea, Molino towns (Messina district, Sicilia town)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,Yes,,1227.0,Km2,38.11,15.73,,2009,10.0,1.0,2009,10.0,6.0,35.0,140.0,,5000.0,5140.0,,,,,20000.0,27282.0,73.3071767219387,"[{""adm2_code"":18394,""adm2_name"":""Messina""}]",2010-07-02,2023-09-25
2009-0429-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000217,,IND,India,Southern Asia,Asia,"Belgaum, Gulbarga, Bijapur, Raichur, Dharwad, Bagalkot, Bellary, Koppal, Haveri, Bidar, Gadag, Davanegere, Uttar Kannand, Dakshin Kannad districts (Karnataka province), Kurnool, Mahbubnagar, Karimnagar, Anantapur, Krishna, Cuddapah, Guntur, Khammam, Nalgonda districts (Andhra Pradesh province), Maharashtra province",Torrential rains,,Yes,No,No,728.0,309700.0,Km2,15.71,78.23,Tungabhadra and Krishna rivers,2009,9.0,25.0,2009,10.0,12.0,355.0,,4100000.0,,4100000.0,,,51000.0,69570.0,2150000.0,2932864.0,73.3071767219387,"[{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm2_code"":17548,""adm2_name"":""Anantapur""},{""adm2_code"":17550,""adm2_name"":""Cuddapah""},{""adm2_code"":17552,""adm2_name"":""Guntur""},{""adm2_code"":17554,""adm2_name"":""Karimnagar""},{""adm2_code"":17555,""adm2_name"":""Khammam""},{""adm2_code"":17556,""adm2_name"":""Krishna""},{""adm2_code"":17557,""adm2_name"":""Kurnool""},{""adm2_code"":17558,""adm2_name"":""Mahbubnagar""},{""adm2_code"":17560,""adm2_name"":""Nalgonda""},{""adm2_code"":17679,""adm2_name"":""Belgaum""},{""adm2_code"":17680,""adm2_name"":""Bellary""},{""adm2_code"":17681,""adm2_name"":""Bidar""},{""adm2_code"":17682,""adm2_name"":""Bijapur""},{""adm2_code"":17685,""adm2_name"":""Dakshin Kannad""},{""adm2_code"":17686,""adm2_name"":""Dharwad""},{""adm2_code"":17687,""adm2_name"":""Gulbarga""},{""adm2_code"":17693,""adm2_name"":""Raichur""},{""adm2_code"":17696,""adm2_name"":""Uttar Kannand""},{""adm2_code"":70157,""adm2_name"":""Bagalkot""},{""adm2_code"":70162,""adm2_name"":""Davanagere""},{""adm2_code"":70163,""adm2_name"":""Gadag""},{""adm2_code"":70164,""adm2_name"":""Haveri""},{""adm2_code"":70165,""adm2_name"":""Koppal""}]",2014-05-12,2023-09-25
2009-0434-NPL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000219,,NPL,Nepal,Southern Asia,Asia,"Kanchanpur, Baitadi, Dadeldhura areas (Mahakali district, Far Western province), Kailali, Doti, Achham, Bajhang areas (Seti district, Far Western province), Bardiya, Banke areas (Bheri district, Mid Western province), Dang area (Rapti district, Mid Western province), Myagdi area (Dhawalagiri district, Western province), Jumla, Kalikot areas (Karnali district, Mid Western province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,129700.0,Km2,29.81,80.76,,2009,10.0,4.0,2009,10.0,12.0,87.0,62.0,257724.0,,257786.0,,,5000.0,6821.0,60000.0,81847.0,73.3071767219387,"[{""adm2_code"":22357,""adm2_name"":""Mahakali""},{""adm2_code"":22358,""adm2_name"":""Seti""},{""adm2_code"":22359,""adm2_name"":""Karnali""},{""adm2_code"":22360,""adm2_name"":""Rapti""},{""adm2_code"":22361,""adm2_name"":""Bheri""},{""adm2_code"":22362,""adm2_name"":""Dhawalagiri""}]",2010-12-14,2023-09-25
2009-0450-PRY,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000226,,PRY,Paraguay,Latin America and the Caribbean,Americas,"Alto Parana, Itapua, Misiones, Neembucu provinces",Continuous rainfall,,No,No,No,,163300.0,Km2,-25.1,-56.27,Parana,2009,9.0,22.0,2009,10.0,23.0,,,12035.0,,12035.0,,,,,820.0,1119.0,73.3071767219387,"[{""adm1_code"":2312,""adm1_name"":""Alto Parana""},{""adm1_code"":2322,""adm1_name"":""Itapua""},{""adm1_code"":2323,""adm1_name"":""Misiones""},{""adm1_code"":2324,""adm1_name"":""Neembucu""}]",2009-12-18,2023-09-25
2009-0483-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Ooty, Coonoor cities (Nilgiris district, Tamil Nadu)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,35730.0,Km2,11.47,77.85,,2009,11.0,3.0,2009,11.0,8.0,70.0,8.0,,,8.0,,,,,64000.0,87304.0,73.3071767219387,"[{""adm2_code"":17873,""adm2_name"":""Nilgiris""}]",2010-03-05,2023-09-25
2009-0484-TZA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,"Kilimanjaro, Morogoro, Dodoma provinces",Hevay rains,"Slide (land, mud, snow, rock)",No,No,No,,194800.0,Km2,-6.77,35.89,,2009,11.0,10.0,2009,11.0,13.0,20.0,,,,,,,,,,,73.3071767219387,"[{""adm1_code"":48359,""adm1_name"":""Dodoma""},{""adm1_code"":48363,""adm1_name"":""Kilimanjaro""},{""adm1_code"":48368,""adm1_name"":""Morogoro""}]",2010-03-05,2023-09-25
2009-0497-GBR,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,"Cockermouth, Keswick, Workington, Burneside, Kendal (Cumbria district, England province)",Heavy rains,,No,No,No,,106600.0,Km2,54.0,-1.66,,2009,11.0,19.0,2009,11.0,22.0,3.0,,3900.0,,3900.0,,,333000.0,454253.0,484000.0,660235.0,73.3071767219387,"[{""adm2_code"":40102,""adm2_name"":""Cumbria""}]",2009-12-03,2023-09-25
2009-0501-LKA,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,GLIDE:FF-2009-000246,,LKA,Sri Lanka,Southern Asia,Asia,Colombo district (Western province),Heavy rains,,No,No,No,,,Km2,7.07,79.94,,2009,11.0,21.0,2009,11.0,22.0,,,,60000.0,60000.0,,,,,,,73.3071767219387,"[{""adm2_code"":25851,""adm2_name"":""Colombo""}]",2009-11-23,2023-09-25
2009-0509-ARG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000254,,ARG,Argentina,Latin America and the Caribbean,Americas,"Chaco, Corrientes, Entre Rios, Formosa, Salta, Santa Fe provinces",Heavy rains,,No,No,Yes,,415000.0,Km2,-32.99,-59.05,,2009,11.0,14.0,2009,11.0,22.0,7.0,,30618.0,,30618.0,,,,,,,73.3071767219387,"[{""adm1_code"":432,""adm1_name"":""Chaco""},{""adm1_code"":435,""adm1_name"":""Corrientes""},{""adm1_code"":436,""adm1_name"":""Entre Rios""},{""adm1_code"":437,""adm1_name"":""Formosa""},{""adm1_code"":445,""adm1_name"":""Salta""},{""adm1_code"":449,""adm1_name"":""Santa Fe""}]",2010-12-14,2023-09-25
2009-0511-MYS,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,MYS,Malaysia,South-eastern Asia,Asia,"Kedah, Terengganu, Kelantan, Perak provinces",Heavy rain,,No,No,No,,14490.0,Km2,5.74,100.96,"Sungai Kepala Batas, Sungai Pantai Johor rivers",2009,11.0,23.0,2009,11.0,26.0,,,1793.0,,1793.0,,,,,,,73.3071767219387,"[{""adm1_code"":1892,""adm1_name"":""Kedah""},{""adm1_code"":1893,""adm1_name"":""Kelantan""},{""adm1_code"":1898,""adm1_name"":""Perak""},{""adm1_code"":1904,""adm1_name"":""Terengganu""}]",2009-11-26,2023-09-25
2009-0512-BRA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,BRA,Brazil,Latin America and the Caribbean,Americas,"Tres Rios, Tangua, Belford Roxo, Duque de Caxias, Valenca, Nova Iguacu, Natividade districts (Rio de Janeiro province)",Torrential rain,"Slide (land, mud, snow, rock)",No,No,Yes,,47900.0,Km2,-22.54,-43.12,,2009,11.0,12.0,2009,11.0,13.0,3.0,,,200.0,200.0,,,,,,,73.3071767219387,"[{""adm2_code"":9903,""adm2_name"":""Belford Roxo""},{""adm2_code"":9919,""adm2_name"":""Duque De Caxias""},{""adm2_code"":9939,""adm2_name"":""Natividade""},{""adm2_code"":9943,""adm2_name"":""Nova Iguacu""},{""adm2_code"":9978,""adm2_name"":""Tangua""},{""adm2_code"":9981,""adm2_name"":""Tres Rios""},{""adm2_code"":9982,""adm2_name"":""Valenca""}]",2009-12-04,2023-09-25
2009-0513-THA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,THA,Thailand,South-eastern Asia,Asia,"Songkhla, Narathiwat, Pattani, Yala, Chumphon, Surat Thani, Nakhon Si Thammarat, Phatthalung provinces",Monsoonal rain,,No,No,No,,35580.0,Km2,18.48,-91.05,,2009,11.0,7.0,2009,11.0,8.0,15.0,,200000.0,,200000.0,,,,,,,73.3071767219387,"[{""adm1_code"":2862,""adm1_name"":""Chumphon""},{""adm1_code"":2880,""adm1_name"":""Nakhon Si Thammarat""},{""adm1_code"":2882,""adm1_name"":""Narathiwat""},{""adm1_code"":2887,""adm1_name"":""Pattani""},{""adm1_code"":2890,""adm1_name"":""Phatthalung""},{""adm1_code"":2913,""adm1_name"":""Songkhla""},{""adm1_code"":2916,""adm1_name"":""Surat Thani""},{""adm1_code"":2925,""adm1_name"":""Yala""}]",2009-11-23,2023-09-25
2009-0515-MEX,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,MEX,Mexico,Latin America and the Caribbean,Americas,Tabasco province,"Heavy rain, cold front",,No,No,Yes,,44320.0,Km2,18.48,-91.05,,2009,11.0,1.0,2009,11.0,12.0,,,107670.0,,107670.0,,,,,,,73.3071767219387,"[{""adm1_code"":2054,""adm1_name"":""Tabasco""}]",2009-12-16,2023-09-25
2009-0522-SAU,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000251,,SAU,Saudi Arabia,Western Asia,Asia,"Jeddah, Mecca cities (Makkah province)",Torrential rain,,No,No,No,,114600.0,Km2,40.23,21.24,,2009,11.0,24.0,2009,11.0,26.0,161.0,,,10000.0,10000.0,,,,,900000.0,1227711.0,73.3071767219387,"[{""adm1_code"":2629,""adm1_name"":""Makkah""}]",2010-03-10,2023-09-25
2009-0531-BRA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000248,,BRA,Brazil,Latin America and the Caribbean,Americas,Rio Grande do Sul province,Torrential rain,,No,No,No,,,Km2,56.4778,31.26,,2009,11.0,21.0,2009,11.0,30.0,11.0,,10000.0,,10000.0,,,,,50000.0,68206.0,73.3071767219387,"[{""adm1_code"":685,""adm1_name"":""Rio Grande Do Sul""}]",2014-10-15,2023-09-25
2009-0531-URY,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000248,,URY,Uruguay,Latin America and the Caribbean,Americas,"Artigas, Cerro Largo, Paysandu, Salto, Treinta Y Tres provinces",Heavy rains,,No,No,No,,43490.0,Km2,-31.26,-56.48,,2009,11.0,21.0,2009,11.0,30.0,1.0,,4000.0,,4000.0,,,,,,,73.3071767219387,"[{""adm1_code"":3265,""adm1_name"":""Artigas""},{""adm1_code"":3267,""adm1_name"":""Cerro Largo""},{""adm1_code"":3275,""adm1_name"":""Paysandu""},{""adm1_code"":3279,""adm1_name"":""Salto""},{""adm1_code"":3283,""adm1_name"":""Treinta Y Tres""}]",2009-12-15,2023-09-25
2009-0551-LKA,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,GLIDE:FF-2009-000260,,LKA,Sri Lanka,Southern Asia,Asia,"Batticaloa, Ampara districts (Eastern province)",Torrential rain,,No,No,No,,15650.0,Km2,8.02,81.27,,2009,12.0,14.0,2009,12.0,16.0,3.0,,300000.0,,300000.0,,,,,,,73.3071767219387,"[{""adm2_code"":25832,""adm2_name"":""Ampara""},{""adm2_code"":25833,""adm2_name"":""Batticaloa""}]",2010-01-04,2023-09-25
2009-0589-AUS,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,AUS,Australia,Australia and New Zealand,Oceania,New South Wales province,Tropical cyclone Laurence,,No,No,Yes,,149300.0,Km2,-31.17,151.75,Castlereagh,2009,12.0,25.0,2009,12.0,28.0,,,200.0,,200.0,,,,,,,73.3071767219387,"[{""adm1_code"":470,""adm1_name"":""New South Wales""}]",2010-01-04,2023-09-25
2009-0590-MAR,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,GLIDE:FL-2009-000265,,MAR,Morocco,Northern Africa,Africa,"Rabat town (Rabat district, Rabat - Salé - Zemmour - Zare), Agadir town (Agadir - Ida Ou Tanane district, Souss - Massa - Draâ province)",Torrential rain,,No,No,No,,157500.0,Km2,31.81,-6.78,,2009,12.0,25.0,2009,12.0,26.0,5.0,20.0,7500.0,,7520.0,,,,,,,73.3071767219387,"[{""adm2_code"":21812,""adm2_name"":""Rabat""},{""adm2_code"":147356,""adm2_name"":""Agadir-Ida ou Tanane""}]",2010-01-08,2023-09-25
2009-0591-TZA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000264,,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,"Kongwa, Pandambili areas (Kongwa district, Dodoma province), Mpwapwa area (Mpwapwa district, Dodoma province), Kilosa kwa Mpepo area (Ulanga district, Morogoro province), Mtunani area (Kisarawe district, Pwani province), Liwanga area (Tunduru district, Ruvuma province), Kilwa district (Lindi province), Shinyanga, Mwanza, Mara, Arusha provinces",Heavy rains,,Yes,No,No,166.0,167300.0,Km2,-6.8,36.02,Mkondoa river,2009,12.0,25.0,2010,1.0,10.0,18.0,,50000.0,,50000.0,,,,,,,73.3071767219387,"[{""adm1_code"":48357,""adm1_name"":""Arusha""},{""adm1_code"":48366,""adm1_name"":""Mara""},{""adm1_code"":115006,""adm1_name"":""Mwanza""},{""adm1_code"":115009,""adm1_name"":""Shinyanga""},{""adm2_code"":48394,""adm2_name"":""Kongwa""},{""adm2_code"":48395,""adm2_name"":""Mpwapwa""},{""adm2_code"":48419,""adm2_name"":""Kilwa""},{""adm2_code"":48448,""adm2_name"":""Ulanga""},{""adm2_code"":115056,""adm2_name"":""Kisarawe""},{""adm2_code"":48481,""adm2_name"":""Tunduru""}]",2014-05-12,2023-09-25
2009-0608-NPL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,NPL,Nepal,Southern Asia,Asia,"Takdoo village (Bagmati district, Central province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,28.0,85.71,,2009,7.0,26.0,2009,7.0,28.0,30.0,,,,,,,,,,,73.3071767219387,"[{""adm2_code"":22351,""adm2_name"":""Bagmati""}]",2010-03-05,2023-09-25
2009-0610-MYS,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000247,,MYS,Malaysia,South-eastern Asia,Asia,"Hulu Terengganu, Besut, Setiu, Dungun, Marang, Kemaman districts (Terengganu province)",Heavy rain,,No,No,No,,9062.0,Km2,4.99,102.36,,2009,11.0,20.0,2009,11.0,27.0,,,9082.0,,9082.0,,,,,,,73.3071767219387,"[{""adm2_code"":37463,""adm2_name"":""Besut""},{""adm2_code"":37464,""adm2_name"":""Dungun""},{""adm2_code"":37465,""adm2_name"":""Hulu Terengganu""},{""adm2_code"":37466,""adm2_name"":""Kemaman""},{""adm2_code"":37468,""adm2_name"":""Marang""},{""adm2_code"":37469,""adm2_name"":""Setiu""}]",2010-01-13,2023-09-25
2009-0611-VNM,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,VNM,Viet Nam,South-eastern Asia,Asia,"Binh Dinh, Da Nang City, Gia Lai, Ha Tinh, Kon Tum, Nghe An, Quang Binh, Quang Nam, Quang Ngai, Quang Tri, Thua Thien - Hue provinces",Heavy rain,,No,No,No,,47600.0,Km2,15.19,108.02,,2009,9.0,25.0,2009,9.0,28.0,17.0,,40000.0,,40000.0,,,,,,,73.3071767219387,"[{""adm1_code"":3333,""adm1_name"":""Binh Dinh""},{""adm1_code"":3340,""adm1_name"":""Da Nang City""},{""adm1_code"":3344,""adm1_name"":""Gia Lai""},{""adm1_code"":3349,""adm1_name"":""Ha Tinh""},{""adm1_code"":3357,""adm1_name"":""Kon Tum""},{""adm1_code"":3366,""adm1_name"":""Nghe An""},{""adm1_code"":3371,""adm1_name"":""Quang Binh""},{""adm1_code"":3372,""adm1_name"":""Quang Nam""},{""adm1_code"":3374,""adm1_name"":""Quang Ngai""},{""adm1_code"":3376,""adm1_name"":""Quang Tri""},{""adm1_code"":3383,""adm1_name"":""Thua Thien - Hue""}]",2010-01-13,2023-09-25
2009-0612-LAO,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000155,,LAO,Lao People's Democratic Republic,South-eastern Asia,Asia,"Xebangfay, Nongbok, Mahaxay districts (Khammouan province)",Heavy rain,,No,No,No,,24950.0,Km2,17.83,104.79,,2009,8.0,10.0,2009,8.0,11.0,10.0,,,,,,,,,,,73.3071767219387,"[{""adm2_code"":18666,""adm2_name"":""Mahaxay""},{""adm2_code"":18668,""adm2_name"":""Nongbok""},{""adm2_code"":18670,""adm2_name"":""Xebangfay""}]",2010-01-13,2023-09-25
2009-0613-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Panzhihua city (Panzhihua district, Sichuan Sheng province), Guizhou Sheng, Jiangxi Sheng provinces",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,201100.0,Km2,30.86,101.18,,2009,7.0,26.0,2009,8.0,4.0,20.0,38.0,,,38.0,,,,,33000.0,45016.0,73.3071767219387,"[{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":914,""adm1_name"":""Jiangxi Sheng""},{""adm2_code"":13257,""adm2_name"":""Panzhihua""}]",2010-03-05,2023-09-25
2009-0614-MEX,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000135,,MEX,Mexico,Latin America and the Caribbean,Americas,"Chiquihuitlan de Benito Juarez, Cuyamecalco Villa de Zaragoza, San Andres Teotilalpam, San Juan Bautista Tlacoatzintepec, San Pedro Teutila, Santa Maria Tlalixtac area (Cuicatlan district, Oaxaca province), San Bartolome Ayautla, San Juan Coatzospam, Teotitlan de Flores Magan areas (Teotitlan district, Oaxaca province), San Felipe Jalapa de Diaz, San Felipe Usila, San Lucas Ojitlan, San Pedro Ixcatlan areas (Tuxtepec district, Oaxaca province)",Heavy rain,,No,No,Yes,,51610.0,Km2,16.45,-96.97,,2009,7.0,14.0,2009,7.0,16.0,11.0,,,,,,,,,,,73.3071767219387,"[{""adm2_code"":20551,""adm2_name"":""Dist. Cuicatlan""},{""adm2_code"":20569,""adm2_name"":""Dist. Teotitlan""},{""adm2_code"":20573,""adm2_name"":""Dist. Tuxtepec""}]",2010-01-13,2023-09-25
2009-0660-PER,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000261,,PER,Peru,Latin America and the Caribbean,Americas,"Lima district (Lima province), Maranon district (Huanucco province), Anta, Acomayo, Calca, Canas, Canchis, Chumbivililcas, Cusco, Paruro, Paucartambo, Quispicanchi, Urubamba districts (Cusco province), Acobamba, Angaraes, Castrovirreyna, Huancavelica districts (Huancavelica province), Abancay, Andahuaylas, Aymaraes, Cotabambas, Chincheros districts (Apurimac province), Melgar, Huancane, Azangaro, San Roman districts (Puno province), Concepcion, Huancayo, Jauja, Satipo districts (Junin province), Huanta district (Ayacucho province)",Torrential rain,"Slide (land, mud, snow, rock)",No,No,Yes,,135300.0,Km2,-12.99,-72.94,,2009,12.0,,2010,3.0,,158.0,422.0,235886.0,,236308.0,,,,,,,73.3071767219387,"[{""adm2_code"":24032,""adm2_name"":""Abancay""},{""adm2_code"":24033,""adm2_name"":""Andahuaylas""},{""adm2_code"":24035,""adm2_name"":""Aymaraes""},{""adm2_code"":24036,""adm2_name"":""Chincheros""},{""adm2_code"":24037,""adm2_name"":""Cotabambas""},{""adm2_code"":24051,""adm2_name"":""Huanta""},{""adm2_code"":24072,""adm2_name"":""Acomayo""},{""adm2_code"":24073,""adm2_name"":""Anta""},{""adm2_code"":24074,""adm2_name"":""Calca""},{""adm2_code"":24075,""adm2_name"":""Canas""},{""adm2_code"":24076,""adm2_name"":""Canchis""},{""adm2_code"":24077,""adm2_name"":""Chumbivilcas""},{""adm2_code"":24078,""adm2_name"":""Cusco""},{""adm2_code"":24081,""adm2_name"":""Paruro""},{""adm2_code"":24082,""adm2_name"":""Paucartambo""},{""adm2_code"":24083,""adm2_name"":""Quispicanchi""},{""adm2_code"":24084,""adm2_name"":""Urubamba""},{""adm2_code"":24085,""adm2_name"":""Acobamba""},{""adm2_code"":24086,""adm2_name"":""Angaraes""},{""adm2_code"":24087,""adm2_name"":""Castrovirreyna""},{""adm2_code"":24089,""adm2_name"":""Huancavelica""},{""adm2_code"":24099,""adm2_name"":""Marañón""},{""adm2_code"":24110,""adm2_name"":""Concepción""},{""adm2_code"":24111,""adm2_name"":""Huancayo""},{""adm2_code"":24112,""adm2_name"":""Jauja""},{""adm2_code"":24114,""adm2_name"":""Satipo""},{""adm2_code"":91841,""adm2_name"":""Lima""},{""adm2_code"":24165,""adm2_name"":""Azángaro""},{""adm2_code"":24169,""adm2_name"":""Huancane""},{""adm2_code"":24171,""adm2_name"":""Melgar""},{""adm2_code"":24175,""adm2_name"":""San Román""}]",2010-10-04,2023-09-25
2010-0021-EGY,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2010-000012,,EGY,Egypt,Northern Africa,Africa,"El Arish 1 district (North Sinai province), Ras Sidr, Sharm el-Sheikh, Nuweiba, Taba districts (South Sinai province), Hurghada 1, Hurghada 2 districts (Red Sea province), Aswan province",Heavy rains,,No,No,No,,226100.0,Km2,28.08,31.09,,2010,1.0,18.0,2010,1.0,19.0,12.0,,3500.0,,3500.0,,,,,,,74.5094440781961,"[{""adm1_code"":61512,""adm1_name"":""Aswan""},{""adm2_code"":65913,""adm2_name"":""El Arish 1""},{""adm2_code"":65985,""adm2_name"":""Hurghada 1""},{""adm2_code"":65987,""adm2_name"":""Hurghada 2""},{""adm2_code"":66032,""adm2_name"":""Nuweiba""},{""adm2_code"":66035,""adm2_name"":""Ras Sidr""},{""adm2_code"":66041,""adm2_name"":""Sharm el-Sheikh""},{""adm2_code"":66042,""adm2_name"":""Taba""}]",2010-02-04,2023-09-25
2010-0023-BOL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2010-000008,,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,"Beni, Chuquisaca, Cochabamba, La Paz and Santa Cruz provinces","El Nino, Heavy rains",,No,No,Yes,2559.0,102200.0,Km2,-17.83,-63.6,,2010,1.0,1.0,2010,1.0,13.0,26.0,,227860.0,,227860.0,,,,,,,74.5094440781961,"[{""adm1_code"":40443,""adm1_name"":""Beni""},{""adm1_code"":40444,""adm1_name"":""Chuquisaca""},{""adm1_code"":40445,""adm1_name"":""Cochabamba""},{""adm1_code"":40446,""adm1_name"":""La Paz""},{""adm1_code"":40449,""adm1_name"":""Santa Cruz""}]",2010-08-30,2023-09-25
